계약연월,매매가격지수,시군구,매매가격,전세가격지수,소비자물가지수-총지수,PIR,PIR_소득,PIR_처분가능소득,소득,처분가능소득,구별 인구이동수,부동산 정책 시행,지하철,백화점,아파트브랜드,혼인건수,미분양주택현황(호),스타벅스 수,dfg,도시지역면적 (㎡),주거지역면적 (㎡),상업지역면적 (㎡),공업지역면적 (㎡),녹지지역면적 (㎡)
201607,78.8,동작구,58885.19642,94.1,92.58,27.6,22.62767848,27.59071006,329.6,270.3,-114,0,11,0,5,2514,0,,동작구201601,16387882,13790984,344623,0,2252275
201608,79.2,동작구,59083.43601,94.3,96.925,24.1,19.49522011,24.1123203,389.8,315.1,47,1,11,0,5,2514,0,,동작구201601,16387882,13790984,344623,0,2252275
201609,79.4,동작구,59470.22309,94.4,100.33,20.8,16.96891036,20.75498369,416.3,340.4,92,0,11,0,5,2514,0,,동작구201601,16387882,13790984,344623,0,2252275
201610,79.8,동작구,60244.78323,94.6,104.32,21.7,17.69123034,21.65213535,430.6,351.9,-137,0,11,0,5,2514,35,,동작구201601,16387882,13790984,344623,0,2252275
201611,80.4,동작구,59590.06674,95,76.821,25.2,19.57247283,25.23243816,474.8,368.3,-340,1,11,0,5,2514,35,,동작구201601,16387882,13790984,344623,0,2252275
201612,80.5,동작구,56400.13082,95.1,80.094,23.3,19.30263739,23.26054958,290.8,241.3,-492,0,11,0,5,2514,0,,동작구201601,16387882,13790984,344623,0,2252275
201701,80.6,동작구,56541.77109,95.2,87.589,32.3,26.59516836,32.31418539,307.5,253,-98,0,11,0,5,2282,0,,동작구201701,16387882,13790984,344623,0,2252275
201702,80.6,동작구,61600.99148,95.3,94.473,29.9,24.51970668,29.89663403,345,282.9,258,0,11,0,5,2282,0,,동작구201701,16387882,13790984,344623,0,2252275
201703,80.7,동작구,61741.37005,95.4,97.574,24.9,20.10651756,24.87354365,412.4,333.3,43,0,11,0,5,2282,0,,동작구201701,16387882,13790984,344623,0,2252275
201704,80.8,동작구,59397.2492,95.4,100.88,22.7,18.47467676,22.69155931,415.2,338.1,-226,0,11,0,5,2282,0,,동작구201701,16387882,13790984,344623,0,2252275
201705,81,동작구,58463.32834,95.6,105.04,22.4,18.1471343,22.36237302,444.5,360.7,-189,0,11,0,5,2282,0,,동작구201701,16387882,13790984,344623,0,2252275
201706,81.9,동작구,63569.684,95.9,77.675,26.7,20.71970886,26.6805833,482.6,374.8,-122,3,11,0,5,2282,0,,동작구201701,16387882,13790984,344623,0,2252275
201707,82.9,동작구,63559.36069,96.2,81.656,28.7,23.7710155,28.72048725,283.8,234.9,-72,0,11,0,5,2282,0,,동작구201701,16387882,13790984,344623,0,2252275
201708,83.9,동작구,63529.34419,96.6,88.057,31.5,25.85705016,31.45980625,324.9,267,-8,3,11,0,5,2282,0,,동작구201701,16387882,13790984,344623,0,2252275
201709,84.1,동작구,64082.39026,96.7,95.482,29.4,23.90022173,29.3709523,372.8,303.4,-274,2,11,0,5,2282,0,,동작구201701,16387882,13790984,344623,0,2252275
201710,84.5,동작구,63099.16601,96.9,98.782,26,21.26542541,26.04519913,394.2,321.9,-429,2,11,0,5,2282,0,,동작구201701,16387882,13790984,344623,0,2252275
201711,84.8,동작구,66973.33427,97.3,101.86,23.1,18.97879359,23.10411353,426.4,350.3,-446,2,11,0,5,2282,0,,동작구201701,16387882,13790984,344623,0,2252275
201712,85.3,동작구,66745.43218,97.5,105.07,23.3,19.09881351,23.34449219,459.3,375.8,-596,1,11,0,5,2282,0,,동작구201701,16387882,13790984,344623,0,2252275
201801,86.3,동작구,68776.57053,97.7,78.221,27.1,21.23622866,27.1169045,470.4,368.4,-259,2,11,0,5,2097,0,,동작구201801,16387882,13790984,344623,0,2252275
201802,86.9,동작구,69764.1804,97.8,82.827,28.4,23.6262127,28.39495367,292.9,243.7,-29,0,11,0,5,2097,0,,동작구201801,16387882,13790984,344623,0,2252275
201803,88.1,동작구,69767.78947,97.8,89.875,29.1,24.0008261,29.13262369,343,282.6,-182,1,11,0,5,2097,0,,동작구201801,16387882,13790984,344623,0,2252275
201804,89.1,동작구,68370.53535,97.8,96.158,29.6,23.98693221,29.60523693,366,296.6,44,1,11,0,5,2097,0,,동작구201801,16387882,13790984,344623,0,2252275
201805,89.8,동작구,67256.76136,97.6,98.845,25.7,21.07631995,25.66673825,409.3,336.1,119,0,11,0,5,2097,0,,동작구201801,16387882,13790984,344623,0,2252275
201806,90.7,동작구,75055.99302,97.4,102.98,23.4,19.03342157,23.43752422,451.7,366.8,152,0,11,0,5,2097,0,,동작구201801,16387882,13790984,344623,0,2252275
201807,91.6,동작구,77418.37918,97.6,105.21,24.5,19.84350233,24.50876906,453.7,367.4,250,0,11,0,5,2097,0,,동작구201801,16387882,13790984,344623,0,2252275
201808,93.2,동작구,80292.86409,98.1,79.08,29.4,24.30912919,29.35881798,271,224.4,399,0,11,0,5,2097,0,,동작구201801,16387882,13790984,344623,0,2252275
201809,97.3,동작구,82197.14065,98.9,85.403,29.2,24.05891894,29.16571282,296.6,244.6,43,0,11,0,5,2097,-,,동작구201801,16387882,13790984,344623,0,2252275
201810,99,동작구,78899.87805,100.4,91.227,29.9,24.52419651,29.9408873,347.8,284.9,-20,0,11,0,5,2097,-,,동작구201801,16387882,13790984,344623,0,2252275
201811,99.5,동작구,70098.85362,100.4,97.177,28.9,23.6730643,28.89185875,362,296.6,42,0,11,0,6,2097,0,,동작구201801,16387882,13790984,344623,0,2252275
201812,100,동작구,68495.71429,100.1,99.83,25.2,20.51568366,25.21839184,404.1,328.7,446,0,11,0,7,2097,0,,동작구201801,16387882,13790984,344623,0,2252275
201901,100,동작구,73295.69892,100,103.52,23.7,19.23379549,23.7127237,441.6,358.2,711,0,11,0,7,2097,0,,동작구201901,16387882,13790984,344623,0,2252275
201902,100,동작구,71432,99.4,75.709,25.6,20.56765677,25.55432329,444.5,357.8,912,0,11,0,7,2097,0,,동작구201901,16387882,13790984,344623,0,2252275
201903,100,동작구,73383.84615,99.1,80.173,28.7,23.69977954,28.69805412,271.7,224.4,306,0,11,0,7,2097,0,,동작구201901,16387882,13790984,344623,0,2252275
201904,99.9,동작구,76230.41344,98.9,86.184,25.3,20.92072751,25.33434563,303.3,250.5,145,0,11,0,7,2097,-,,동작구201901,16387882,13790984,344623,0,2252275
201905,99.8,동작구,79921.16071,98.8,93.03,30.8,25.02710983,30.76387548,347.2,282.5,39,0,11,0,7,2097,-,,동작구201901,16387882,13790984,344623,0,2252275
201906,99.8,동작구,81311.74414,98.7,97.465,29.2,23.69087447,29.20219331,371.3,301.3,-67,0,11,0,7,2097,-,,동작구201901,16387882,13790984,344623,0,2252275
201907,99.9,동작구,83564.32693,98.7,100.55,24.2,19.61638988,24.20578018,426,345.2,-166,0,11,0,7,2097,0,,동작구201901,16387882,13790984,344623,0,2252275
201908,100.3,동작구,88104.38259,98.8,104.55,23.4,19.04481922,23.42405879,455.5,370.4,-165,0,11,0,7,2097,0,10,동작구201901,16387882,13790984,344623,0,2252275
200701,73.5,마포구,35535.65476,49.9,98.881,22.5,18.40320803,22.50929933,416.3,340.4,257,1,12,0,2,3439,-,,마포구200701,23870000,12086905,565354,0,11217741
200702,73.6,마포구,36510.88499,50.1,101.72,22.9,18.74487423,22.94168048,430.6,351.9,190,0,12,0,2,3439,-,,마포구200701,23870000,12086905,565354,0,11217741
200703,73.9,마포구,37418.00713,50.7,104.54,25.9,20.09176243,25.90189586,474.8,368.3,316,0,12,0,2,3439,-,,마포구200701,23870000,12086905,565354,0,11217741
200704,74,마포구,36302.03858,50.8,78.065,23.6,19.606862,23.62715396,290.8,241.3,212,0,12,0,2,3439,-,,마포구200701,23870000,12086905,565354,0,11217741
200705,74,마포구,37382.43827,50.8,82.593,30.1,24.7636198,30.08878118,307.5,253,167,0,12,0,2,3439,-,,마포구200701,23870000,12086905,565354,0,11217741
200706,73.9,마포구,36916.5088,50.7,89.515,28.7,23.53665583,28.69800991,345,282.9,53,0,12,0,2,3439,-,,마포구200701,23870000,12086905,565354,0,11217741
200707,73.9,마포구,38708.63642,50.7,95.59,24,19.37149557,23.96425632,412.4,333.3,103,0,12,0,2,3439,-,,마포구200701,23870000,12086905,565354,0,11217741
200708,74,마포구,36830.08142,50.7,98.727,22.7,18.47026139,22.68613612,415.2,338.1,153,0,12,0,2,3439,-,,마포구200701,23870000,12086905,565354,0,11217741
200709,74.1,마포구,40931.25926,50.8,103.07,23,18.67367456,23.01121869,444.5,360.7,89,0,12,0,2,3439,-,,마포구200701,23870000,12086905,565354,0,11217741
200710,74.2,마포구,38860.80045,51.1,104.91,26.7,20.71970886,26.6805833,482.6,374.8,-281,0,12,0,2,3439,-,,마포구200701,23870000,12086905,565354,0,11217741
200711,74.2,마포구,40163.76213,51,78.846,26.3,21.7658895,26.29786481,283.8,234.9,-267,0,12,0,2,3439,-,,마포구200701,23870000,12086905,565354,0,11217741
200712,74.2,마포구,42069.67665,51.1,85.013,28.9,23.75385707,28.90088917,324.9,267,58,0,12,0,2,3439,0,,마포구200701,23870000,12086905,565354,0,11217741
200802,74.6,마포구,40237.09039,51.3,96.907,26,21.19479893,25.95869812,394.2,321.9,644,0,12,0,2,3225,-,,마포구200801,23870000,12086905,565354,0,11217741
200803,74.8,마포구,41994.5307,51.6,99.82,23.1,18.94240638,23.05981702,426.4,350.3,19,0,12,0,2,3225,-,,마포구200801,23870000,12086905,565354,0,11217741
200804,75.4,마포구,45377.75719,51.7,103.78,23.1,18.88944427,23.08858003,459.3,375.8,-264,0,12,0,2,3225,-,,마포구200801,23870000,12086905,565354,0,11217741
200805,75.8,마포구,46131.97102,51.8,75.775,27.2,21.27744112,27.16952939,470.4,368.4,-303,0,12,0,2,3225,-,,마포구200801,23870000,12086905,565354,0,11217741
200806,76.2,마포구,49935.89556,52,79.704,21.6,17.99729794,21.62989251,292.9,243.7,-657,0,12,0,2,3225,0,,마포구200801,23870000,12086905,565354,0,11217741
200807,76.5,마포구,48378.20772,52.2,86.028,28.3,23.34710241,28.33912241,343,282.6,-828,0,12,0,2,3225,230,,마포구200801,23870000,12086905,565354,0,11217741
200808,76.6,마포구,47170.93496,52.3,92.94,28.6,23.13655423,28.55568039,366,296.6,-900,0,12,0,2,3225,237,,마포구200801,23870000,12086905,565354,0,11217741
200809,76.8,마포구,43721.35859,52.4,97.114,23.4,19.24291225,23.43401472,409.3,336.1,-611,0,12,0,2,3225,226,,마포구200801,23870000,12086905,565354,0,11217741
200810,76.3,마포구,40266.09677,52.4,100.18,21.4,17.36283498,21.38038417,451.7,366.8,-554,0,12,0,2,3225,225,,마포구200801,23870000,12086905,565354,0,11217741
200811,75.8,마포구,39755.30667,52,104.31,23.9,19.37938912,23.93554146,453.7,367.4,-328,1,12,0,2,3225,221,,마포구200801,23870000,12086905,565354,0,11217741
200812,74.5,마포구,40347.41379,50,76.887,28.3,23.41879407,28.28353525,271,224.4,-290,0,12,0,2,3225,319,,마포구200801,23870000,12086905,565354,0,11217741
200801,74.4,마포구,41408.3631,51.1,91.227,29,23.62075928,29.02752125,372.8,303.4,281,0,12,0,2,3225,-,,마포구200801,23870000,12086905,565354,0,11217741
200902,73.7,마포구,44611.55589,49.2,87.589,31.6,25.86120937,31.57320792,347.8,284.9,210,0,12,0,2,2980,315,,마포구200901,23870000,12086904,565354,0,11217742
200903,73.6,마포구,45734.59635,49.6,94.382,28.4,23.24725699,28.372181,362,296.6,178,0,12,0,2,2980,315,,마포구200901,23870000,12086904,565354,0,11217742
200904,74.1,마포구,46206.93021,49.9,98.114,23.7,19.26156787,23.67680132,404.1,328.7,-28,0,12,0,2,2980,222,,마포구200901,23870000,12086904,565354,0,11217742
200905,74.6,마포구,46272.62402,50.4,100.92,22.4,18.19827142,22.4360596,441.6,358.2,-16,0,12,0,2,2980,228,,마포구200901,23870000,12086904,565354,0,11217742
200906,75.3,마포구,48327.95662,50.6,105.7,24.7,19.88896417,24.7110804,444.5,357.8,85,0,12,0,2,2980,225,,마포구200901,23870000,12086904,565354,0,11217742
200907,75.8,마포구,48516.34942,51.1,78.065,27.8,22.91868293,27.75222453,271.7,224.4,-49,1,13,0,2,2980,225,,마포구200901,23870000,12086904,565354,0,11217742
200908,76.4,마포구,48128.86693,51.8,81.89,25.8,21.28125172,25.77092916,303.3,250.5,120,0,13,0,2,2980,193,,마포구200901,23870000,12086904,565354,0,11217742
200909,77.1,마포구,46046.49315,53.1,88.135,28.5,23.17369807,28.48562086,347.2,282.5,38,1,13,0,2,2980,146,,마포구200901,23870000,12086904,565354,0,11217742
200910,77.8,마포구,52444.87118,54,95.608,27,21.90837309,27.0050203,371.3,301.3,-147,0,13,0,2,2980,145,,마포구200901,23870000,12086904,565354,0,11217742
200911,77.8,마포구,47324.08451,54.3,98.989,22.4,18.17611482,22.4285428,426,345.2,-399,0,13,0,2,2980,156,,마포구200901,23870000,12086904,565354,0,11217742
200912,77.6,마포구,47254.58933,54.5,101.73,21.9,17.84261976,21.94542092,455.5,370.4,-225,0,13,0,2,2980,156,,마포구200901,23870000,12086904,565354,0,11217742
200901,73.8,마포구,41150.05258,49,80.251,26.7,22.03909947,26.71716245,296.6,244.6,86,0,12,0,2,2980,315,,마포구200901,23870000,12086904,565354,0,11217742
201002,77.8,마포구,47867.4179,54.8,78.533,23.3,19.27879985,23.28984063,281.6,233.1,-61,0,13,0,2,3114,154,,마포구201001,23870000,12123683,565620,0,11180697
201003,77.9,마포구,46444.03278,55,83.295,28.8,23.76705703,28.77959263,321.4,265.5,-12,0,13,0,2,3114,99,,마포구201001,23870000,12123683,565620,0,11180697
201004,77.8,마포구,44291.04343,55.5,89.875,28.4,23.25779777,28.35903628,329.6,270.3,3,0,13,0,2,3114,97,,마포구201001,23870000,12123683,565620,0,11180697
201005,77.6,마포구,44003.10847,55.9,96.807,24.3,19.90746229,24.31012599,388.3,318,-16,0,13,0,2,3114,97,,마포구201001,23870000,12123683,565620,0,11180697
201006,77.6,마포구,50135.31293,56.2,99.49,20.3,16.44552351,20.32355097,440.3,356.3,-116,0,13,0,2,3114,97,,마포구201001,23870000,12123683,565620,0,11180697
201007,76.7,마포구,43518.9,56.4,103.12,22.3,18.19997464,22.27478285,430.6,351.9,-32,0,13,0,2,3114,91,,마포구201001,23870000,12123683,565620,0,11180697
201008,76.6,마포구,50015.47259,56.8,73.943,27.1,21.4965111,27.1110987,460.6,365.2,212,1,13,0,2,3114,98,,마포구201001,23870000,12123683,565620,0,11180697
201009,76.5,마포구,46225.05674,57.2,79.392,22.6,18.79479185,22.64857277,290.8,241.3,-27,0,13,0,2,3114,98,,마포구201001,23870000,12123683,565620,0,11180697
201010,76.4,마포구,47497.50735,57.4,85.949,27.7,22.70261596,27.67840911,325.6,267,-195,0,13,0,2,3114,98,,마포구201001,23870000,12123683,565620,0,11180697
201011,76.4,마포구,48218.68636,58,90.777,26.9,21.99693451,26.9086081,353.6,289.1,129,0,13,0,2,3114,98,,마포구201001,23870000,12123683,565620,0,11180697
201012,76.5,마포구,50222.44544,58.4,97.087,22.8,18.42090068,22.78828622,412.4,333.3,51,0,13,0,2,3114,81,,마포구201001,23870000,12123683,565620,0,11180697
201001,77.7,마포구,48342.98446,54.6,104.86,25.5,20.17996789,25.47826585,453.1,358.8,-42,0,13,0,2,3114,156,,마포구201001,23870000,12123683,565620,0,11180697
201102,77.1,마포구,47316.26652,60.3,102.86,23,18.88943903,23.0012436,431.2,354.1,262,0,13,0,2,3147,90,,마포구201101,23870000,12123682,565620,0,11180698
201103,77.2,마포구,47523.07183,61.1,75.775,26.6,20.68292208,26.63321329,482.6,374.8,326,1,13,0,2,3147,90,,마포구201101,23870000,12123682,565620,0,11180698
201104,77.1,마포구,44977.81808,61.6,80.329,26.3,21.81277866,26.3482905,292,241.7,31,0,13,0,2,3147,90,,마포구201101,23870000,12123682,565620,0,11180698
201105,77.1,마포구,50535.28302,61.8,86.418,28.3,23.29109513,28.33785507,324.9,267,-12,0,13,0,2,3147,90,,마포구201101,23870000,12123682,565620,0,11180698
201106,76.9,마포구,47093.3858,62.1,93.211,28.1,22.90415431,28.13469461,354.5,288.6,-115,0,13,0,2,3147,90,,마포구201101,23870000,12123682,565620,0,11180698
201107,76.7,마포구,50204.46876,62.4,97.691,23.6,19.10677894,23.62285609,414.2,335,-45,0,13,0,2,3147,114,,마포구201101,23870000,12123682,565620,0,11180698
201108,76.7,마포구,48091.0796,63.3,100.63,22.2,18.20237909,22.15893393,426.4,350.3,-215,0,13,0,2,3147,114,,마포구201101,23870000,12123682,565620,0,11180698
201109,76.6,마포구,45261.64066,64.6,104.56,24.2,19.66629799,24.16386921,434.7,353.8,-207,0,13,0,2,3147,106,,마포구201101,23870000,12123682,565620,0,11180698
201110,76.6,마포구,50026.03091,65.3,76.56,27.4,21.45788745,27.39994441,470.4,368.4,-342,0,13,0,2,3147,106,,마포구201101,23870000,12123682,565620,0,11180698
201111,76.6,마포구,45959.38798,66,81.188,24.9,20.67751251,24.94533768,303.3,251.4,-440,0,13,0,2,3147,106,,마포구201101,23870000,12123682,565620,0,11180698
201112,76.6,마포구,50920.72949,66.1,87.901,29.8,24.61479671,29.83027783,328.1,270.7,-314,2,13,0,2,3147,86,,마포구201101,23870000,12123682,565620,0,11180698
201101,76.6,마포구,47854.09664,59,100.26,20.5,16.5847225,20.49760871,438.8,355,100,0,13,0,2,3147,81,,마포구201101,23870000,12123682,565620,0,11180698
201202,76.2,마포구,47390.90741,66.6,98.538,22,17.78825724,21.99609574,419.3,339.1,178,0,13,0,2,3031,86,,마포구201201,23870000,12123682,565620,0,11180698
201203,76,마포구,46154.05055,66.9,100.76,21.8,17.78806321,21.80529169,427.1,348.4,-83,0,13,0,2,3031,86,,마포구201201,23870000,12123682,565620,0,11180698
201204,75.6,마포구,49804.5878,67,104.77,23.3,18.90007567,23.34353998,453.7,367.4,-170,0,13,0,2,3031,84,,마포구201201,23870000,12123682,565620,0,11180698
201205,75.4,마포구,49343.79788,67.2,77.987,25.3,20.98889035,25.3093548,275.8,228.7,-223,1,13,0,2,3031,84,,마포구201201,23870000,12123682,565620,0,11180698
201206,75.4,마포구,44022.38562,67.2,82.436,25,20.65318372,25.03706948,296.6,244.6,-211,0,13,0,2,3031,84,,마포구201201,23870000,12123682,565620,0,11180698
201207,75,마포구,53346.16156,67.3,88.974,30.7,25.18216325,30.69109949,337.1,276.6,-145,0,13,0,2,3031,636,,마포구201201,23870000,12123682,565620,0,11180698
201208,74.8,마포구,44423.12593,67.5,95.744,26.3,21.30227604,26.32966635,385.8,312.1,-308,2,13,0,2,3031,726,,마포구201201,23870000,12123682,565620,0,11180698
201209,74.4,마포구,46868.2847,67.8,99.133,23.6,19.21657861,23.6214994,404.1,328.7,22,0,13,0,2,3031,726,,마포구201201,23870000,12123682,565620,0,11180698
201210,74,마포구,46991.29807,68.2,102.77,22.9,18.81727697,22.94550846,430.2,352.8,-315,0,13,0,2,3031,726,,마포구201201,23870000,12123682,565620,0,11180698
201211,73.7,마포구,44945.13608,68.4,105.31,23.9,18.8951902,23.88806694,476.3,376.7,-286,0,13,0,2,3031,695,,마포구201201,23870000,12123682,565620,0,11180698
201212,73.5,마포구,49625.07682,68.5,78.221,23.9,19.8259002,23.91492379,286.3,237.4,-207,0,14,0,2,3031,666,,마포구201201,23870000,12123682,565620,0,11180698
201201,76.4,마포구,43467.73891,66.1,94.292,26.8,21.72241449,26.8103158,366,296.6,-153,0,13,0,2,3031,86,,마포구201201,23870000,12123682,565620,0,11180698
201301,73.3,마포구,44962.17576,68.7,84.076,28.1,23.1265376,28.13159356,313.4,257.7,88,0,14,0,2,2986,666,,마포구201301,23870000,12123682,565620,0,11180698
201302,73.2,마포구,46495.63065,69,89.965,28.1,22.82178999,28.05304768,347.2,282.5,72,0,14,0,2,2986,666,,마포구201301,23870000,12123682,565620,0,11180698
201303,73.1,마포구,47575.58436,69.5,96.185,25.6,20.72358734,25.63160471,389.8,315.1,-31,0,14,0,2,2986,666,,마포구201301,23870000,12123682,565620,0,11180698
201304,73,마포구,44681.72874,69.7,99.47,22.1,18.06791004,22.09919025,416.3,340.4,-87,2,14,0,2,2986,709,,마포구201301,23870000,12123682,565620,0,11180698
201305,72.9,마포구,48137.45191,70.1,103.28,21.7,17.67967972,21.74501383,455.5,370.4,138,0,14,0,2,2986,709,,마포구201301,23870000,12123682,565620,0,11180698
201306,72.8,마포구,45942.11581,70.3,74.728,25.3,19.59184675,25.25741462,474.8,368.3,-47,0,14,0,2,2986,689,,마포구201301,23870000,12123682,565620,0,11180698
201307,72.7,마포구,47387.12222,70.8,79.626,21.5,17.78625903,21.48676999,281.6,233.1,77,0,14,0,2,2986,645,,마포구201301,23870000,12123682,565620,0,11180698
201308,72.5,마포구,48164.53803,71.4,86.106,31.6,25.98885961,31.5774962,307.5,253,43,1,14,0,2,2986,600,,마포구201301,23870000,12123682,565620,0,11180698
201309,72.4,마포구,44963.4143,72.4,92.039,27.1,22.24677078,27.12526593,345,282.9,-58,0,14,0,2,2986,709,,마포구201301,23870000,12123682,565620,0,11180698
201310,72.4,마포구,47562.98238,74.1,97.069,25.2,20.61449687,25.17352583,388.3,318,-273,0,14,0,2,2986,669,,마포구201301,23870000,12123682,565620,0,11180698
201311,72.4,마포구,46265.44229,74.8,100.36,22.1,17.96956121,22.07115011,415.2,338.1,-217,0,14,0,2,2986,626,,마포구201301,23870000,12123682,565620,0,11180698
201312,72.5,마포구,42777.74354,75.9,103.57,23.2,18.83491496,23.20991222,444.5,360.7,-356,0,14,0,2,2986,597,,마포구201301,23870000,12123682,565620,0,11180698
201401,72.5,마포구,48464.96742,76.9,76.233,27.4,21.71186464,27.38269957,460.6,365.2,144,0,14,0,2,2827,493,,마포구201401,23870000,12123682,565620,0,11180698
201402,72.5,마포구,47890.97067,77.6,79.861,23.6,19.51837233,23.58238182,283.8,234.9,184,0,14,0,2,2827,453,,마포구201401,23870000,12123682,565620,0,11180698
201403,72.7,마포구,48497.08972,78.5,87.355,29,23.82457548,29.04627151,325.6,267,244,0,14,0,2,2827,362,,마포구201401,23870000,12123682,565620,0,11180698
