yyyymm,buy_index,sgg,rent_index,cpi,pir,move_population,subway,department_store,apart_brand,marry,unsold
201006,79.2,서초구,62,99.83,20.5,14,14,1,5,3004,79
201007,79.1,서초구,62.2,103.52,22.7,-137,14,1,5,3004,79
201008,79,서초구,62.4,75.709,26.7,11,14,1,5,3004,82
201009,78.9,서초구,62.7,80.173,23.7,-64,14,1,5,3004,77
201010,78.9,서초구,63.2,86.184,27.8,-117,14,1,5,3004,77
201011,78.9,서초구,64,93.03,27,-172,14,1,5,3004,30
201012,79.1,서초구,64.7,97.465,22.3,22,14,1,5,3004,30
201001,79,서초구,60.6,105.21,27.2,211,14,1,4,3004,78
201102,80.3,서초구,67.5,104.55,23.2,90,14,1,5,3040,35
201103,80.4,서초구,68,77.019,27.4,-510,14,1,5,3040,31
201104,80.5,서초구,68.1,80.719,25.3,-349,14,1,5,3040,31
201105,80.4,서초구,68.2,87.589,29.4,-319,14,1,5,3040,31
201106,80.4,서초구,68.7,94.292,27.1,-235,14,1,5,3040,31
201107,80.3,서초구,69.6,98.313,23,-102,14,1,6,3040,29
201108,80.3,서초구,70.8,100.87,22.7,81,14,1,6,3040,29
201109,80.4,서초구,71.8,105.33,23.7,-118,14,1,6,3040,29
201110,80.4,서초구,72.2,78.065,24.2,153,14,1,6,3040,28
201111,80.2,서초구,72.3,81.968,28.5,-286,14,1,6,3040,28
201112,80.1,서초구,72.3,88.447,29,-163,14,1,6,3040,26
201101,79.5,서초구,66,100.55,21,233,14,1,5,3040,29
201202,79.8,서초구,72.5,99.232,22.5,183,14,1,6,3074,25
201203,79.6,서초구,72.7,101.89,22.2,-89,14,1,6,3074,25
201204,79.1,서초구,72.6,105.26,23.9,-58,14,1,6,3074,23
201205,78.6,서초구,72.5,78.456,24.5,86,14,1,6,3074,17
201206,78.2,서초구,72.4,83.53,25.9,47,14,1,6,3074,17
201207,77.6,서초구,72.3,89.695,29.1,-2,14,1,6,3074,99
201208,76.8,서초구,72.3,96.564,26.1,125,14,1,6,3074,99
201209,76,서초구,73,99.56,22.6,-35,14,1,6,3074,99
201210,75.5,서초구,74.3,102.97,22.1,-166,14,1,6,3074,93
201211,75.1,서초구,76.5,74.269,25.2,-341,14,1,6,3074,84
201212,74.8,서초구,77.4,79.548,23.8,-329,14,1,6,3074,80
201201,79.9,서초구,72.3,95.644,25.6,320,14,1,6,3074,25
201302,74,서초구,78.5,91.047,28.7,575,14,1,6,2988,79
201303,73.9,서초구,78.2,97.069,25.2,156,14,1,6,2988,77
201304,73.9,서초구,78.2,100.51,22.4,83,14,1,6,2988,75
201305,74,서초구,78.3,103.16,22.8,-61,14,1,6,2988,73
201306,73.9,서초구,78.3,75.775,27.4,-37,14,1,6,2988,71
201307,73.9,서초구,78.6,80.094,23.7,123,14,1,6,2988,70
201308,73.9,서초구,79.1,86.808,29.8,168,14,1,6,2988,68
201309,73.9,서초구,79.9,93.391,26,79,14,1,6,2988,68
201310,73.9,서초구,81.2,97.438,24.4,-15,14,1,6,2988,65
201311,73.9,서초구,81.9,101.03,21.2,-12,14,1,7,2988,62
201312,73.9,서초구,83.1,104.19,22.7,627,14,1,7,2988,57
201301,74.4,서초구,78.2,85.872,30.4,-84,14,1,6,2988,80
201402,74.2,서초구,84.9,81.578,24.5,265,14,1,7,2871,54
201403,74.5,서초구,85.3,88.135,27.5,-203,14,1,7,2871,54
201404,74.6,서초구,85.5,94.563,27.1,-274,14,1,7,2871,54
201405,74.6,서초구,85.5,98.727,22.8,4,14,1,7,2871,41
201406,74.5,서초구,85.5,101.15,20.3,226,14,1,7,2871,38
201407,74.6,서초구,85.6,104.49,23.4,386,14,1,7,2871,35
201408,75,서초구,86,77.752,27.5,806,14,1,8,2871,34
201409,75.3,서초구,86.4,82.515,24.1,329,14,1,8,2871,25
201410,75.9,서초구,86.9,89.154,28.6,335,14,1,8,2871,19
201411,76,서초구,87.3,95.644,26.5,-140,14,1,8,2871,19
201412,76,서초구,88,98.845,22.4,-131,14,1,8,2871,18
201401,74,서초구,84.4,76.626,26.9,529,14,1,7,2871,54
201501,76,서초구,88.7,103,22.1,249,14,1,8,2846,17
201502,76.3,서초구,89.8,105.17,24.5,-70,14,1,8,2846,25
201503,76.6,서초구,90.9,78.456,26.6,-672,14,1,8,2846,17
201504,77.3,서초구,92.3,84.466,30,-627,14,1,8,2846,17
201505,77.6,서초구,92.7,90.416,27.9,-350,14,1,8,2846,17
201506,78.1,서초구,93,96.384,26.5,-186,14,1,8,2846,17
201507,78.3,서초구,93.4,99.63,21.2,72,14,1,8,2846,17
201508,79,서초구,93.9,103.89,22,235,14,1,8,2846,17
201509,79.8,서초구,94.4,75.055,26.3,-20,14,1,8,2846,17
201510,80,서초구,94.6,79.471,23.5,-49,14,1,8,2846,17
201511,80.6,서초구,95.1,86.184,31.9,-353,14,1,8,2846,17
201512,81,서초구,95.8,92.58,29.5,-325,14,1,8,2846,17
201601,81.1,서초구,96.1,96.925,25.5,-187,14,1,8,2676,17
201602,81.2,서초구,96.4,100.33,20.4,-266,14,1,8,2676,91
201603,81.2,서초구,96.8,104.32,22.3,-234,14,1,8,2676,43
201604,81.3,서초구,96.9,76.821,26.5,-205,14,1,8,2676,22
201605,81.8,서초구,97.2,80.094,21.1,-151,14,1,8,2676,19
201606,82.4,서초구,97.5,87.589,28.6,65,14,1,8,2676,19
201607,83,서초구,97.5,94.473,26.8,13,14,1,8,2676,17
201608,83.7,서초구,97.1,97.574,22.5,-84,14,1,9,2676,17
201609,84.3,서초구,97.1,100.88,20.9,326,14,1,9,2676,16
201610,85.2,서초구,97.4,105.04,22.3,294,14,1,9,2676,16
201611,85.6,서초구,97.6,77.675,26.6,-53,14,1,9,2676,16
201612,85.5,서초구,97.7,81.656,25.9,-306,14,1,9,2676,16
201701,85.3,서초구,97.9,88.057,31.3,-14,14,1,9,2288,16
201702,85.3,서초구,98,95.482,28.2,-45,14,1,9,2288,16
201703,85.5,서초구,98.1,98.782,24.5,-406,14,1,9,2288,16
201704,85.7,서초구,98.3,101.86,21.8,-224,14,1,9,2288,16
201705,86,서초구,98.5,105.07,21.9,-310,14,1,9,2288,16
201706,86.7,서초구,98.8,78.221,27.1,-316,14,1,10,2288,16
201707,87.5,서초구,99,82.827,28.3,-210,14,1,10,2288,16
201708,88.5,서초구,99,89.875,32.1,-32,14,1,10,2288,16
201709,88.5,서초구,98.9,96.158,29.1,-175,14,1,10,2288,16
201710,88.8,서초구,99,98.845,24.4,-237,14,1,10,2288,16
201711,89.2,서초구,99.1,102.98,23.6,-384,14,1,10,2288,16
201712,90,서초구,99.5,105.21,24.3,-401,14,1,10,2288,16
201801,90.9,서초구,99.7,79.08,28.9,1,14,1,10,2234,16
201802,91.7,서초구,99.8,85.403,29.2,95,14,1,10,2234,16
201803,93.1,서초구,99.9,91.227,29.9,-243,14,1,10,2234,16
201804,93.6,서초구,99.5,97.177,28,-206,14,1,10,2234,16
201805,93.8,서초구,99.4,99.83,26,-253,14,1,10,2234,16
201806,93.8,서초구,99,103.52,24.3,-253,14,1,11,2234,16
201807,93.8,서초구,98.8,75.709,24.6,-367,14,1,11,2234,16
201808,94.7,서초구,98.9,80.173,29.7,-233,14,1,13,2234,16
201809,98.7,서초구,100,86.184,28.9,-370,14,1,14,2234,16
201810,100.1,서초구,100.1,93.03,29.6,-476,14,1,14,2234,16
201811,100.1,서초구,100.1,97.465,28.6,-588,14,1,14,2234,16
201812,100,서초구,100.1,100.55,24.3,-442,14,1,14,2234,16
201901,100,서초구,100,104.55,23.3,-24,14,1,14,2234,16
201902,99.9,서초구,99.8,77.019,26.4,35,14,1,14,2234,16
201903,99.6,서초구,99.5,80.719,27,-286,14,1,14,2234,16
201904,99.2,서초구,99.4,87.589,27.3,-116,14,1,14,2234,16
201905,99.1,서초구,99.3,94.292,30.5,-283,14,1,14,2234,16
201906,99.1,서초구,99.2,98.313,27.6,-261,14,1,14,2234,16
201907,99.8,서초구,99.4,100.87,23.5,-33,14,1,14,2234,16
201908,100.7,서초구,99.5,105.33,24.2,109,14,1,14,2234,16
200701,76,성동구,53.8,98.727,22.7,99,15,0,0,2763,-
200702,76.7,성동구,54.7,103.07,23.3,71,15,0,0,2763,-
200703,77,성동구,55,104.91,26.7,69,15,0,0,2763,-
200704,77.4,성동구,55,78.846,24.9,87,15,0,0,2763,-
200705,77.4,성동구,55,85.013,29,2,15,0,0,2763,-
200706,77.5,성동구,55,91.227,26.9,-86,15,0,0,2763,-
200707,77.5,성동구,55.1,96.907,23.6,-50,15,0,1,2763,-
200708,77.5,성동구,55.1,99.82,21.9,60,15,0,1,2763,-
200709,77.6,성동구,55,103.78,22.5,0,15,0,1,2763,-
200710,77.6,성동구,55,75.775,27.1,-24,15,0,1,2763,-
200711,77.9,성동구,55.3,79.704,25.8,-191,15,0,1,2763,-
200712,77.8,성동구,55.3,86.028,30.4,-90,15,0,1,2763,0
200802,77.8,성동구,55.2,97.114,24.7,-142,15,0,1,2339,-
200803,78.4,성동구,55.8,100.18,23.6,-280,15,0,1,2339,-
200804,78.8,성동구,55.9,104.31,24.3,-540,15,0,1,2339,-
200805,79,성동구,56,76.887,23.3,-769,15,0,1,2339,-
200806,79,성동구,56,80.251,21.9,-921,15,0,1,2339,0
200807,79.1,성동구,56,87.589,31,-827,15,0,1,2339,-
200808,79.1,성동구,56,94.382,26.7,-801,15,0,1,2339,-
200809,79.1,성동구,56.1,98.114,23.6,-910,15,0,1,2339,-
200810,79.1,성동구,55.5,100.92,22.5,-1204,15,0,1,2339,40
200811,79,성동구,55,105.7,23.8,-1445,15,0,1,2339,74
200812,78.3,성동구,53.7,78.065,28.4,-987,15,0,1,2339,73
200801,77.7,성동구,55.2,92.94,29.3,-229,15,0,1,2339,-
200902,77.8,성동구,53,88.135,30.9,-379,15,0,1,2102,67
200903,77.7,성동구,53.2,95.608,28,-454,15,0,1,2102,67
200904,77.9,성동구,53.6,98.989,22.7,-363,15,0,1,2102,104
200905,77.8,성동구,53.9,101.73,22.2,-176,15,0,1,2102,96
200906,77.9,성동구,54.4,104.86,25.4,-172,15,0,1,2102,82
200907,77.9,성동구,54.6,78.533,26.4,-96,15,0,1,2102,77
200908,78,성동구,54.8,83.295,26.8,-91,15,0,1,2102,77
200909,78.3,성동구,55.4,89.875,28.4,-291,15,0,1,2102,87
200910,78.3,성동구,55.7,96.807,25.5,-268,15,0,1,2102,87
200911,78.4,성동구,56.5,99.49,21.6,-231,15,0,1,2102,87
200912,78.4,성동구,56.7,103.12,22.8,-289,15,0,1,2102,87
200901,78,성동구,52.8,81.89,25.7,-380,15,0,1,2102,73
201002,78.5,성동구,57.3,79.392,23.1,71,15,0,1,2306,87
201003,78.5,성동구,59,85.949,28.9,70,15,0,1,2306,87
201004,78.5,성동구,59.1,90.777,27,-199,15,0,1,2306,80
201005,78.4,성동구,59.6,97.087,23.9,-202,15,0,1,2306,87
201006,78.1,성동구,59.8,100.26,20.5,-149,15,0,1,2306,85
201007,77.9,성동구,59.9,102.86,22.7,-173,15,0,1,2306,85
201008,77.9,성동구,60.2,75.775,27.1,-106,15,0,1,2306,80
201009,77.9,성동구,60.5,80.329,23.7,-222,15,0,1,2306,80
201010,77.7,성동구,61.3,86.418,26.3,-263,15,0,1,2306,79
201011,77.5,성동구,62,93.211,26.9,-358,15,0,1,2306,79
201012,77.5,성동구,62.4,97.691,22.2,-402,15,0,1,2306,79
201001,78.4,성동구,56.8,73.943,27.3,-45,15,0,1,2306,87
201102,77.7,성동구,65.6,104.56,23.3,-172,15,0,1,2307,79
201103,77.8,성동구,66.8,76.56,27.6,-363,15,0,1,2307,79
201104,77.8,성동구,67.8,81.188,25.3,-406,15,0,1,2307,79
201105,77.9,성동구,67.9,87.901,29.7,-249,15,0,1,2307,79
201106,77.8,성동구,67.9,94.292,27.1,-227,15,0,1,2307,79
201107,77.8,성동구,68.4,98.538,23,-334,15,0,2,2307,79
201108,77.7,성동구,70.3,100.76,22.8,-331,15,0,2,2307,79
201109,77.8,성동구,71.2,104.77,24.5,-321,15,0,2,2307,79
201110,77.8,성동구,72.3,77.987,24.4,-426,15,0,2,2307,79
201111,77.7,성동구,72.7,82.436,27.9,-455,15,0,2,2307,79
201112,77.7,성동구,72.6,88.974,28.7,-420,15,0,2,2307,79
201101,77.6,성동구,63.4,100.63,20,-234,15,0,1,2307,79
201202,77.7,성동구,72.6,99.133,21.4,125,15,0,2,2425,79
201203,77.5,성동구,72.8,102.77,22.4,-119,15,0,2,2425,79
201204,77.4,성동구,72.9,105.31,24.2,-60,15,0,2,2425,79
201205,77.3,성동구,72.7,78.221,24.5,-143,15,0,3,2425,79
201206,77.3,성동구,72.6,84.076,27.3,-65,15,0,3,2425,79
201207,77.1,성동구,72.5,89.965,30.4,-46,15,0,3,2425,104
201208,76.9,성동구,72.5,96.185,26,166,15,0,4,2425,508
201209,76.9,성동구,72.8,99.47,22.6,175,15,0,4,2425,502
201210,76.6,성동구,73.2,103.28,23.3,-71,16,0,4,2425,420
201211,76.2,성동구,73.5,74.728,25.5,-108,16,0,4,2425,342
201212,76.1,성동구,73.6,79.626,22.9,-159,16,0,5,2425,285
201201,77.7,성동구,72.5,95.744,25.6,-129,15,0,2,2425,79
201302,75.6,성동구,74.2,92.039,29,613,16,0,5,2432,243
201303,75.1,성동구,74.9,97.069,24,176,16,0,5,2432,192
201304,74.9,성동구,75.4,100.36,22.3,-61,16,0,5,2432,166
201305,74.8,성동구,75.6,103.57,22.9,-133,16,0,5,2432,142
201306,74.5,성동구,75.9,76.233,26.7,-98,16,0,5,2432,131
201307,74.2,성동구,76.6,79.861,25.2,-164,16,0,5,2432,127
201308,73.8,성동구,77.7,87.355,29.8,-183,16,0,5,2432,123
201309,73.7,성동구,78.8,93.842,26.3,-215,16,0,5,2432,565
201310,73.8,성동구,80.4,97.429,24.3,-243,16,0,5,2432,437
201311,73.8,성동구,81.3,100.71,21.7,-108,16,0,5,2432,279
201312,73.8,성동구,82.1,104.15,22.7,-287,16,0,5,2432,203
201301,75.8,성동구,73.8,86.106,30.3,509,16,0,5,2432,265
201402,73.7,성동구,83.5,81.656,24.8,108,16,0,5,2125,135
201403,73.8,성동구,84.3,88.214,27.7,83,16,0,5,2125,111
201404,73.9,성동구,84.8,95.086,26.3,-17,16,0,5,2125,100
201405,73.9,성동구,84.9,98.881,22.7,-49,16,0,5,2125,99
201406,73.7,성동구,85,101.72,20.4,-120,16,0,5,2125,93
201407,73.7,성동구,85.2,104.54,22.7,-172,16,0,5,2125,88
201408,73.6,성동구,85.5,78.065,27.5,-258,16,0,5,2125,81
201409,73.8,성동구,85.6,82.593,24.9,-205,16,0,5,2125,47
201410,73.8,성동구,85.8,89.515,28.6,-382,16,0,5,2125,20
201411,73.9,성동구,86.1,95.59,26.5,-241,16,0,5,2125,9
201412,74.1,성동구,86.5,98.727,23,-358,16,0,5,2125,6
201401,73.8,성동구,82.8,77.362,26.9,-81,16,0,5,2125,170
201501,74.1,성동구,86.7,103.07,22.3,-3,16,0,5,2083,4
201502,74.3,성동구,87.2,104.91,24.6,18,16,0,5,2083,0
201503,74.7,성동구,88.1,78.846,26.5,23,16,0,5,2083,0
201504,75.1,성동구,89.2,85.013,30.1,30,16,0,5,2083,0
201505,75.3,성동구,89.6,91.227,26.6,341,16,0,5,2083,0
201506,75.5,성동구,90.1,96.907,26.5,293,16,0,5,2083,0
201507,75.9,성동구,90.6,99.82,21.2,-29,16,0,5,2083,0
201508,76.3,성동구,91.2,103.78,21,-42,16,0,5,2083,0
201509,76.9,성동구,92,75.775,26.4,14,16,0,5,2083,0
201510,77.3,성동구,92.7,79.704,23.8,-163,16,0,5,2083,0
201511,77.9,성동구,93.5,86.028,31.9,-212,16,0,5,2083,0
201512,78.3,성동구,94,92.94,29.7,-257,16,0,5,2083,266
201601,78.4,성동구,94.3,97.114,25.1,-20,16,0,5,1944,266
201602,78.5,성동구,94.6,100.18,20.4,28,16,0,5,1944,245
201603,78.6,성동구,94.8,104.31,22.4,-103,16,0,5,1944,245
201604,78.6,성동구,94.8,76.887,27.2,-39,16,0,6,1944,224
201605,78.8,성동구,95,80.251,21.4,315,16,0,6,1944,203
201606,79,성동구,95.1,87.589,27.2,162,16,0,6,1944,184
201607,79.4,성동구,95.5,94.382,26.9,53,16,0,6,1944,163
201608,79.8,성동구,95.7,98.114,22.5,175,16,0,6,1944,138
201609,80.1,성동구,96,100.92,19.9,9,16,0,6,1944,112
201610,80.6,성동구,96.4,105.7,22.5,-351,16,0,6,1944,90
201611,81,성동구,96.4,78.065,26.6,117,16,0,7,1944,85
201612,81.1,성동구,96.6,81.89,26.1,806,16,0,7,1944,80
201701,81.1,성동구,96.5,88.135,31.4,888,16,0,7,2096,77
201702,81.2,성동구,96.5,95.608,29.6,916,16,0,7,2096,76
201703,81.3,성동구,96.5,98.989,24.4,425,16,0,7,2096,71
201704,81.4,성동구,96.6,101.73,21.8,147,16,0,7,2096,62
201705,81.5,성동구,96.6,104.86,23.3,176,16,0,7,2096,33
201706,82.8,성동구,97.2,78.533,27.2,138,16,0,7,2096,8
201707,83.6,성동구,97.5,83.295,27.3,103,16,0,8,2096,1
201708,84.2,성동구,97.7,89.875,32.5,341,16,0,8,2096,1
201709,84.4,성동구,97.7,96.807,28.9,59,16,0,8,2096,0
201710,85.1,성동구,98,99.49,24.2,4,16,0,8,2096,0
201711,86,성동구,98.4,103.12,23.6,76,16,0,8,2096,0
201712,87.1,성동구,98.8,73.943,24.3,52,16,0,8,2096,0
201801,88.9,성동구,99.3,79.392,29,208,16,0,8,2000,0
201802,90.6,성동구,99.3,85.949,29.3,286,16,0,9,2000,0
201803,92.9,성동구,99.6,90.777,30.9,739,16,0,9,2000,0
201804,93.5,성동구,99.7,97.087,28,527,16,0,9,2000,0
201805,93.7,성동구,99.6,100.26,26,170,16,0,10,2000,0
201806,93.9,성동구,99.5,102.86,24.7,272,16,0,10,2000,0
201807,94.1,성동구,99.4,75.775,24.6,190,16,0,10,2000,0
201808,94.7,성동구,99.4,80.329,28,347,16,0,10,2000,0
201809,97.9,성동구,99.8,86.418,29.8,204,16,0,10,2000,-
201810,99.4,성동구,99.9,93.211,29.7,100,16,0,10,2000,-
201811,99.8,성동구,100,97.691,27.3,-107,16,0,10,2000,0
201812,100,성동구,100,100.63,24.3,-171,16,0,10,2000,0
201901,100,성동구,100,104.56,23.3,-111,16,0,10,2000,0
201902,100,성동구,99.9,76.56,25.8,4,16,0,10,2000,3
201903,99.9,성동구,99.8,81.188,26.9,-157,16,0,10,2000,3
201904,99.9,성동구,99.7,87.901,28.8,-348,16,0,10,2000,3
201905,99.9,성동구,99.7,94.292,30.5,-174,16,0,10,2000,3
201906,99.9,성동구,99.7,98.538,27.5,-254,16,0,10,2000,-
201907,100.1,성동구,99.7,100.76,24.8,-316,16,0,10,2000,3
201908,100.4,성동구,100,104.77,24.2,-215,16,0,10,2000,3
200701,71.3,성북구,53.2,98.845,21.6,-168,8,1,3,3364,404
200702,71.9,성북구,53.5,102.98,23.4,-90,8,1,3,3364,404
200703,72,성북구,54.7,105.21,26.7,-214,8,1,3,3364,404
200704,72.2,성북구,55.2,79.08,25.1,-624,8,1,3,3364,404
200705,72.4,성북구,55.1,85.403,29,-317,8,1,3,3364,404
200706,72.5,성북구,55,91.227,28.3,-184,8,1,3,3364,404
200707,72.9,성북구,54.8,97.177,23.6,-171,8,1,4,3364,404
200708,73.1,성북구,54.9,99.83,21.9,9,8,1,4,3364,404
200709,73.4,성북구,55.5,103.52,24,-247,8,1,4,3364,404
200710,73.5,성북구,55.5,75.709,27.2,-396,8,1,4,3364,404
200711,74.2,성북구,55.6,80.173,25.1,117,8,1,4,3364,404
200712,74.5,성북구,55.5,86.184,31,-224,8,1,4,3364,0
200802,76,성북구,55.7,97.465,24.3,196,8,1,4,3067,-
200803,77.2,성북구,56.1,100.55,23.6,-17,8,1,5,3067,-
200804,78.7,성북구,56.5,104.55,24.4,239,8,1,5,3067,-
200805,79.6,성북구,56.5,77.019,23.4,61,8,1,5,3067,-
200806,80.7,성북구,56.6,80.719,21.9,-87,8,1,5,3067,0
200807,81.4,성북구,56.7,87.589,31.9,12,8,1,5,3067,-
200808,81.6,성북구,56.7,94.292,26.7,112,8,1,5,3067,-
200809,81.8,성북구,56.8,98.313,23.5,-178,8,1,5,3067,47
200810,81.7,성북구,56.9,100.87,23,-25,8,1,5,3067,45
200811,81.5,성북구,56.6,105.33,23.9,5,8,1,5,3067,45
200812,80.9,성북구,55.6,78.065,26.8,-44,8,1,5,3067,213
200801,75.4,성북구,55.7,93.03,29.2,-18,8,1,4,3067,-
200902,79.6,성북구,54.2,88.447,30.4,475,8,1,5,2947,212
200903,79.3,성북구,54.5,95.644,26.8,124,8,1,5,2947,211
200904,79.2,성북구,54.7,99.232,22.7,137,8,1,5,2947,164
200905,79.1,성북구,54.7,101.89,22.2,-101,8,1,5,2947,157
200906,79.3,성북구,54.8,105.26,24.8,85,8,1,5,2947,156
200907,79.6,성북구,55.2,78.456,26.4,100,8,1,5,2947,155
200908,79.8,성북구,55.5,83.53,28.4,-105,8,1,5,2947,147
200909,80.7,성북구,57.2,89.695,28.4,-147,8,1,5,2947,142
200910,80.8,성북구,57.5,96.564,25.5,-337,8,1,6,2947,113
200911,80.8,성북구,57.4,99.56,22.9,78,8,1,6,2947,113
200912,80.7,성북구,57.5,102.97,22.9,-312,8,1,6,2947,113
200901,80.2,성북구,54.8,81.968,26.9,-34,8,1,5,2947,213
201002,80.7,성북구,58.5,79.548,23.2,-33,8,1,6,3212,113
201003,80.6,성북구,59.1,85.872,29.1,-131,8,1,6,3212,113
201004,80.4,성북구,59.3,91.047,25.7,-296,8,1,6,3212,114
201005,80,성북구,59.3,97.069,23.8,-118,8,1,6,3212,121
201006,79.5,성북구,58.8,100.51,20.5,-301,8,1,7,3212,121
201007,79.2,성북구,58.7,103.16,21.5,205,8,1,7,3212,122
201008,78.8,성북구,58.4,75.775,27.1,478,8,1,7,3212,122
201009,78.7,성북구,58.6,80.094,23.5,318,8,1,8,3212,122
201010,78.6,성북구,59.2,86.808,26.4,456,8,1,9,3212,122
201011,78.6,성북구,59.4,93.391,26.9,369,8,1,9,3212,122
201012,78.6,성북구,59.8,97.438,22,120,8,1,9,3212,115
201001,80.7,성북구,57.7,74.269,27.4,-172,8,1,6,3212,113
201102,78.9,성북구,62.2,104.19,23.5,167,8,1,9,3109,115
201103,79,성북구,64.7,76.626,28,-22,8,1,9,3109,115
201104,79.1,성북구,65.1,81.578,25.4,-218,8,1,9,3109,115
201105,79.1,성북구,65.3,88.135,28.4,-342,8,1,9,3109,115
201106,79.1,성북구,65.4,94.563,27,-358,8,1,9,3109,115
201107,79.1,성북구,66.1,98.727,22.9,-181,8,1,9,3109,115
201108,79.1,성북구,67.1,101.15,22.2,-221,8,1,9,3109,115
201109,79,성북구,68.3,104.49,24.7,-264,8,1,9,3109,115
201110,79,성북구,69.3,77.752,25.1,-290,8,1,9,3109,115
201111,79,성북구,69.7,82.515,28,-481,8,1,9,3109,124
201112,79,성북구,69.4,89.154,28.1,-494,8,1,9,3109,124
201101,78.6,성북구,60.4,101.03,20.1,36,8,1,9,3109,115
201202,79,성북구,69.5,98.845,21.3,147,8,1,9,2933,204
201203,78.9,성북구,69.9,103,22.4,-141,8,1,9,2933,204
201204,78.7,성북구,70.1,105.17,25.6,-328,8,1,10,2933,204
201205,78.5,성북구,70.1,78.456,24.4,-219,8,1,10,2933,204
201206,78.3,성북구,70,84.466,27.3,-158,8,1,10,2933,204
201207,78.1,성북구,70.2,90.416,30.3,-117,8,1,10,2933,204
201208,78,성북구,70.4,96.384,26,-96,8,1,10,2933,204
201209,77.7,성북구,70.6,99.63,21.6,-265,8,1,10,2933,204
201210,77.1,성북구,70.6,103.89,23.4,-381,8,1,10,2933,204
201211,76.9,성북구,70.8,75.055,26.4,-249,8,1,10,2933,195
201212,76.7,성북구,70.7,79.471,23.2,-362,8,1,10,2933,292
201201,79,성북구,69.3,95.644,26.6,-186,8,1,9,2933,204
201302,76.2,성북구,71,92.58,28.5,43,8,1,10,2809,269
201303,75.9,성북구,71.5,96.925,24,86,8,1,10,2809,268
201304,75.7,성북구,72,100.33,22.3,-205,8,1,10,2809,225
201305,75.6,성북구,72,104.32,23.4,-258,8,1,10,2809,225
201306,75.5,성북구,72.4,76.821,26.7,-138,8,1,10,2809,204
201307,75.2,성북구,73,80.094,25.9,-223,8,1,10,2809,197
201308,75,성북구,74,87.589,29.7,-254,8,1,10,2809,185
201309,75.1,성북구,75.6,94.473,26.4,-319,8,1,10,2809,172
201310,75.4,성북구,76.7,97.574,23.2,-570,8,1,10,2809,146
201311,75.6,성북구,77.4,100.88,21.7,-544,8,1,10,2809,113
201312,75.6,성북구,78.1,105.04,22.7,-739,8,1,10,2809,82
201301,76.5,성북구,70.9,86.184,30.3,-215,8,1,10,2809,292
201402,75.9,성북구,79.2,81.656,24.9,-35,8,1,10,2415,77
201403,76.1,성북구,80,88.057,29.1,-218,8,1,10,2415,77
201404,76.2,성북구,80.5,95.482,26.3,-504,8,1,10,2415,205
201405,76.2,성북구,80.7,98.782,22.6,-478,8,1,10,2415,198
201406,76.2,성북구,80.8,101.86,21.6,-612,8,1,10,2415,191
201407,76.2,성북구,80.9,105.07,22.9,-552,8,1,10,2415,200
201408,76.3,성북구,81,78.221,27,-540,8,1,10,2415,133
201409,76.4,성북구,81.1,82.827,25.2,-533,8,1,10,2415,133
201410,76.5,성북구,81.5,89.875,28.7,-737,8,1,10,2415,118
201411,76.7,성북구,81.9,96.158,25.2,-564,8,1,10,2415,86
201412,76.7,성북구,82.4,98.845,23,-741,8,1,10,2415,86
201401,75.7,성북구,78.8,77.675,27.1,-175,8,1,10,2415,82
201502,77,성북구,83.6,105.21,23.5,131,8,1,10,2379,143
201503,77.4,성북구,85.1,79.08,26.4,-220,8,1,10,2379,97
201504,77.9,성북구,86.1,85.403,30,-585,8,1,10,2379,0
201505,78.4,성북구,86.7,91.227,26.9,-548,8,1,10,2379,0
201506,78.9,성북구,87.9,97.177,26.5,-447,8,1,10,2379,0
201507,79.3,성북구,88.8,99.83,21.5,-443,8,1,10,2379,0
201508,79.9,성북구,89.9,103.52,21,-409,8,1,10,2379,0
201509,80.9,성북구,91.2,75.709,26.4,-487,8,1,10,2379,0
201510,81.4,성북구,91.8,80.173,23.8,-516,8,1,10,2379,0
201511,82,성북구,92.3,86.184,31.8,-584,8,1,10,2379,0
201512,82.4,성북구,92.7,93.03,28.7,-755,8,1,10,2379,0
201501,76.8,성북구,82.9,102.98,22.6,-182,8,1,10,2379,169
201601,82.5,성북구,92.8,97.465,25,-219,8,1,10,2131,0
201602,82.6,성북구,93.2,100.55,20.4,81,8,1,10,2131,0
201603,82.7,성북구,93.4,104.55,22,-195,8,1,10,2131,0
201604,82.9,성북구,93.6,77.019,27.4,-340,8,1,10,2131,0
201605,83,성북구,93.8,80.719,22.1,-490,8,1,10,2131,0
201606,83.1,성북구,94.2,87.589,27.2,-463,8,1,10,2131,0
201607,83.4,성북구,94.3,94.292,26.9,-571,8,1,10,2131,0
